,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,mean_abs_error,correlation,scale,zero_point,tensor_name,range,rmse/scale
873,TRANSPOSE,4494,8192.0,0.0,0.0,0.0,0.0,0.0,0.1708953967222265,0.037423443,-1,model_1/transformer/layer_7/mha/mhasdp_4/MatMul_11,9.542977965,0.0
432,SOFTMAX,2730,16384.0,0.00042667656,-6.615493e-05,0.00195215,1.8690858e-07,0.00017283812,0.162498116037353,0.00390625,-128,model_1/transformer/layer_3/mha/mhasdp_6/Softmax,0.99609375,0.11067628787992485
366,SOFTMAX,2466,16384.0,0.0007950252,-6.601924e-05,0.0019525929,6.428194e-07,0.00052627036,0.1532084389506151,0.00390625,-128,model_1/transformer/layer_3/mha/mhasdp_0/Softmax,0.99609375,0.2052506082777832
139,TRANSPOSE,1558,8192.0,0.0,0.0,0.0,0.0,0.0,0.135734824728642,0.024775194,2,model_1/transformer/layer_1/mha/mhasdp_0/MatMul_11,6.31767447,0.0
747,TRANSPOSE,3990,8192.0,0.0,0.0,0.0,0.0,0.0,0.1348432259348963,0.043044414,14,model_1/transformer/layer_6/mha/mhasdp_3/MatMul_11,10.97632557,0.0
502,ADD,3010,16384.0,0.0,0.0,0.0,0.0,0.0,0.1263635083785757,0.4275451,48,model_1/transformer/layer_4/mha/mhasdp_2/add,109.0240005,0.0
501,MUL,3006,16384.0,0.0,0.0,0.0,0.0,0.0,0.1263635083785757,0.4275451,48,model_1/transformer/layer_4/mha/mhasdp_2/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,109.0240005,0.0
536,SOFTMAX,3146,16384.0,0.00037717752,-4.3755295e-05,0.00195172,1.4523418e-07,0.0001293914,0.1246041639460512,0.00390625,-128,model_1/transformer/layer_4/mha/mhasdp_5/Softmax,0.99609375,0.09756058230904528
586,SUB,3346,65536.0,0.14582887,0.086490825,1.2178586,0.028765244,0.08666145,0.1099553948992399,2.8199625,-109,model_1/transformer/layer_4/output_layer_norm/sub,719.0904375,0.06014377699157663
514,SOFTMAX,3058,16384.0,0.00039932915,-5.124162e-05,0.0019518492,1.6264163e-07,0.00014531407,0.1094757420055196,0.00390625,-128,model_1/transformer/layer_4/mha/mhasdp_3/Softmax,0.99609375,0.10324186100453633
